index,Class
27456,LowIncome
16207,LowIncome
703,LowIncome
3303,LowIncome
44025,LowIncome
10350,LowIncome
23228,LowIncome
18570,LowIncome
9475,LowIncome
4083,LowIncome
13942,LowIncome
22044,LowIncome
48234,HighIncome
26746,HighIncome
9242,LowIncome
10831,LowIncome
43411,LowIncome
22500,LowIncome
40806,LowIncome
42353,LowIncome
45867,LowIncome
25496,LowIncome
47976,LowIncome
20312,HighIncome
642,HighIncome
47114,HighIncome
23986,LowIncome
26317,LowIncome
35695,HighIncome
23933,LowIncome
48666,LowIncome
37574,LowIncome
9662,HighIncome
7326,LowIncome
18568,HighIncome
17470,LowIncome
44406,LowIncome
24105,HighIncome
19929,LowIncome
45277,HighIncome
34821,HighIncome
31334,LowIncome
24799,LowIncome
6391,HighIncome
24339,LowIncome
12967,LowIncome
21570,LowIncome
864,LowIncome
24810,HighIncome
18355,HighIncome
7600,LowIncome
38576,LowIncome
43754,LowIncome
43583,LowIncome
21527,LowIncome
33428,LowIncome
38966,LowIncome
19348,LowIncome
42285,HighIncome
39512,HighIncome
29088,LowIncome
45151,HighIncome
36229,LowIncome
1882,HighIncome
46179,LowIncome
43642,LowIncome
10579,LowIncome
8523,HighIncome
4447,LowIncome
20476,LowIncome
41865,LowIncome
20461,LowIncome
2100,LowIncome
37162,LowIncome
39129,LowIncome
5066,LowIncome
47701,HighIncome
14670,LowIncome
13125,HighIncome
32733,LowIncome
27997,LowIncome
48621,LowIncome
25698,LowIncome
46055,HighIncome
2049,HighIncome
25640,LowIncome
4356,LowIncome
5379,LowIncome
22517,HighIncome
4757,LowIncome
38038,LowIncome
14825,LowIncome
21167,LowIncome
33481,HighIncome
8069,HighIncome
24990,LowIncome
11921,LowIncome
25210,LowIncome
40540,LowIncome
10312,LowIncome
43252,LowIncome
30656,LowIncome
19679,HighIncome
13155,LowIncome
29413,HighIncome
34314,LowIncome
38877,HighIncome
21687,HighIncome
6096,HighIncome
47807,LowIncome
25067,LowIncome
23626,LowIncome
12244,LowIncome
33605,LowIncome
47859,HighIncome
31712,HighIncome
36038,LowIncome
12126,LowIncome
17995,LowIncome
30640,LowIncome
13780,HighIncome
34302,HighIncome
27863,HighIncome
28627,LowIncome
18085,LowIncome
24720,LowIncome
33069,HighIncome
33754,LowIncome
44443,LowIncome
6908,LowIncome
15655,LowIncome
15929,LowIncome
36729,LowIncome
8754,LowIncome
6931,LowIncome
29007,LowIncome
30410,LowIncome
21975,HighIncome
46554,HighIncome
44418,LowIncome
41237,LowIncome
2043,LowIncome
36593,LowIncome
30112,LowIncome
26942,HighIncome
13933,LowIncome
13057,LowIncome
37511,LowIncome
20099,LowIncome
14340,LowIncome
27941,HighIncome
11332,LowIncome
33300,LowIncome
3627,LowIncome
34080,HighIncome
18576,LowIncome
7280,HighIncome
19586,LowIncome
12003,HighIncome
41289,LowIncome
14377,LowIncome
34329,LowIncome
9143,LowIncome
16406,HighIncome
40746,HighIncome
29382,LowIncome
41911,LowIncome
12034,LowIncome
26931,LowIncome
13063,HighIncome
38940,LowIncome
2259,LowIncome
27384,HighIncome
1333,LowIncome
28733,HighIncome
38916,LowIncome
13300,LowIncome
27152,LowIncome
36900,LowIncome
37256,LowIncome
7048,LowIncome
47726,LowIncome
43320,HighIncome
7688,LowIncome
3376,HighIncome
45678,HighIncome
5100,LowIncome
27265,LowIncome
26186,HighIncome
46973,LowIncome
22606,HighIncome
10387,LowIncome
48576,HighIncome
26597,LowIncome
44444,LowIncome
40709,LowIncome
8688,LowIncome
11669,LowIncome
41615,LowIncome
3995,LowIncome
7589,LowIncome
29256,LowIncome
41988,HighIncome
21805,LowIncome
32366,LowIncome
48559,LowIncome
41308,LowIncome
8787,LowIncome
10073,HighIncome
22057,LowIncome
36512,LowIncome
34043,LowIncome
44875,HighIncome
18996,LowIncome
27019,LowIncome
37221,LowIncome
37089,LowIncome
737,HighIncome
2233,HighIncome
19037,HighIncome
18833,LowIncome
24801,LowIncome
11358,LowIncome
35153,LowIncome
12193,LowIncome
14815,HighIncome
45028,HighIncome
2503,LowIncome
6071,LowIncome
31034,LowIncome
4610,HighIncome
2487,LowIncome
27894,HighIncome
24775,LowIncome
38634,LowIncome
37261,HighIncome
23700,LowIncome
46410,HighIncome
21108,HighIncome
10347,HighIncome
16049,LowIncome
18611,HighIncome
18960,LowIncome
9004,LowIncome
17411,LowIncome
2067,LowIncome
46186,LowIncome
14654,HighIncome
27818,HighIncome
36570,LowIncome
30032,LowIncome
10172,LowIncome
16829,LowIncome
47583,HighIncome
1817,LowIncome
13237,LowIncome
34241,LowIncome
2910,LowIncome
33221,LowIncome
39839,LowIncome
27329,LowIncome
24682,HighIncome
6330,LowIncome
30634,HighIncome
11261,LowIncome
691,LowIncome
41037,LowIncome
3885,LowIncome
7653,LowIncome
26327,LowIncome
30126,LowIncome
18247,LowIncome
30635,LowIncome
33630,LowIncome
20721,HighIncome
41775,LowIncome
38601,LowIncome
45435,HighIncome
19156,LowIncome
40183,LowIncome
15549,LowIncome
16256,LowIncome
27277,LowIncome
35331,LowIncome
2925,LowIncome
14712,LowIncome
27143,HighIncome
13568,LowIncome
20647,HighIncome
9836,LowIncome
2973,LowIncome
6735,LowIncome
46506,LowIncome
26553,LowIncome
6635,LowIncome
25080,LowIncome
47649,HighIncome
7900,LowIncome
44584,LowIncome
6945,LowIncome
7572,LowIncome
35101,LowIncome
43507,HighIncome
10601,HighIncome
42041,HighIncome
35196,LowIncome
40154,LowIncome
27160,HighIncome
20502,LowIncome
40491,LowIncome
397,LowIncome
12229,LowIncome
35768,HighIncome
13766,LowIncome
26156,LowIncome
41728,LowIncome
583,LowIncome
39063,HighIncome
16776,LowIncome
23595,LowIncome
22034,LowIncome
33360,HighIncome
41239,LowIncome
42965,LowIncome
37728,LowIncome
29797,HighIncome
14578,LowIncome
14510,HighIncome
28655,LowIncome
11912,LowIncome
40805,LowIncome
25259,LowIncome
43376,LowIncome
8420,HighIncome
34358,LowIncome
36527,LowIncome
45743,LowIncome
36718,LowIncome
12638,LowIncome
37655,HighIncome
22509,LowIncome
8737,LowIncome
21886,LowIncome
21411,LowIncome
26858,LowIncome
41628,LowIncome
39429,LowIncome
32307,LowIncome
33393,LowIncome
27312,LowIncome
21601,LowIncome
11865,LowIncome
1416,LowIncome
20922,HighIncome
31853,LowIncome
9603,LowIncome
42196,HighIncome
6164,HighIncome
46464,LowIncome
39211,LowIncome
46873,LowIncome
27799,LowIncome
38834,LowIncome
8928,LowIncome
18449,LowIncome
11958,HighIncome
46134,LowIncome
22542,LowIncome
19018,LowIncome
11844,LowIncome
11824,LowIncome
43640,LowIncome
24930,LowIncome
3304,LowIncome
42202,LowIncome
31920,LowIncome
39657,LowIncome
8059,LowIncome
4128,HighIncome
42849,LowIncome
32003,LowIncome
9734,LowIncome
5725,LowIncome
20132,LowIncome
21920,HighIncome
27840,LowIncome
38269,LowIncome
7667,LowIncome
41844,LowIncome
9505,HighIncome
11345,LowIncome
34753,LowIncome
5453,LowIncome
18131,LowIncome
39571,HighIncome
18402,LowIncome
7765,HighIncome
47839,LowIncome
39591,HighIncome
22381,LowIncome
47584,LowIncome
16865,LowIncome
4427,LowIncome
25560,HighIncome
33821,HighIncome
6540,HighIncome
10799,HighIncome
16370,HighIncome
20617,LowIncome
19715,LowIncome
34696,LowIncome
17904,LowIncome
43067,LowIncome
40289,HighIncome
39549,LowIncome
30643,LowIncome
13889,LowIncome
14940,LowIncome
8950,HighIncome
43028,LowIncome
21117,HighIncome
47176,LowIncome
26452,HighIncome
17869,LowIncome
29397,HighIncome
15048,HighIncome
21276,LowIncome
9449,HighIncome
6842,LowIncome
12512,LowIncome
11970,LowIncome
43123,LowIncome
33523,LowIncome
15627,LowIncome
14444,LowIncome
10501,LowIncome
25301,LowIncome
22988,LowIncome
45402,HighIncome
16872,LowIncome
36267,LowIncome
46330,LowIncome
46576,LowIncome
1158,LowIncome
2664,HighIncome
38418,HighIncome
5564,LowIncome
24494,HighIncome
559,LowIncome
43959,HighIncome
17288,HighIncome
7414,HighIncome
16765,LowIncome
22341,LowIncome
4154,HighIncome
45498,LowIncome
42909,LowIncome
40481,HighIncome
34946,HighIncome
9342,LowIncome
27463,LowIncome
10463,LowIncome
48430,LowIncome
847,LowIncome
18190,LowIncome
7336,LowIncome
958,HighIncome
998,LowIncome
46818,LowIncome
36378,LowIncome
17183,LowIncome
29969,LowIncome
44695,LowIncome
32322,LowIncome
47875,LowIncome
22939,HighIncome
434,LowIncome
14775,LowIncome
9181,LowIncome
1631,HighIncome
12594,LowIncome
25078,LowIncome
17407,HighIncome
9182,LowIncome
29546,HighIncome
3502,LowIncome
31189,LowIncome
16820,LowIncome
5803,HighIncome
24916,LowIncome
18391,HighIncome
16566,HighIncome
23930,HighIncome
45729,LowIncome
45245,LowIncome
44424,HighIncome
8961,HighIncome
38393,LowIncome
34911,LowIncome
36835,LowIncome
1502,LowIncome
31944,LowIncome
21911,LowIncome
2528,LowIncome
39948,LowIncome
34686,HighIncome
32752,LowIncome
33033,HighIncome
21821,LowIncome
33220,LowIncome
22584,HighIncome
38748,HighIncome
38724,HighIncome
8119,LowIncome
44383,LowIncome
21027,HighIncome
779,LowIncome
30267,LowIncome
8185,LowIncome
10610,LowIncome
42787,LowIncome
40003,LowIncome
18458,LowIncome
11592,LowIncome
46156,LowIncome
9740,HighIncome
17228,HighIncome
5513,LowIncome
5682,LowIncome
25108,HighIncome
6396,LowIncome
6768,LowIncome
42737,LowIncome
16372,LowIncome
28190,HighIncome
20801,LowIncome
44704,LowIncome
5333,LowIncome
43197,LowIncome
295,LowIncome
30051,LowIncome
21257,HighIncome
11923,LowIncome
31434,HighIncome
46724,LowIncome
10068,LowIncome
48618,LowIncome
44753,LowIncome
3104,LowIncome
10516,LowIncome
25007,LowIncome
11909,HighIncome
14805,HighIncome
24919,LowIncome
33781,HighIncome
36925,LowIncome
39806,LowIncome
12940,LowIncome
12894,LowIncome
16957,LowIncome
28026,LowIncome
32439,LowIncome
40674,LowIncome
33383,LowIncome
28754,LowIncome
19582,LowIncome
24818,LowIncome
37763,HighIncome
22086,LowIncome
24107,HighIncome
16128,LowIncome
24513,LowIncome
13041,LowIncome
18243,HighIncome
23109,LowIncome
46900,LowIncome
1547,LowIncome
39949,LowIncome
44500,LowIncome
48267,HighIncome
8555,LowIncome
41890,LowIncome
31167,LowIncome
26668,LowIncome
11529,LowIncome
34213,LowIncome
1317,LowIncome
8490,LowIncome
1855,LowIncome
25234,LowIncome
41694,LowIncome
7627,LowIncome
46819,LowIncome
14330,LowIncome
23412,HighIncome
13994,LowIncome
40778,HighIncome
20870,LowIncome
14348,HighIncome
43474,LowIncome
18773,LowIncome
13729,LowIncome
1643,LowIncome
43357,LowIncome
26946,LowIncome
37717,LowIncome
25203,LowIncome
42361,HighIncome
40564,LowIncome
17089,HighIncome
44209,HighIncome
39167,LowIncome
24375,LowIncome
26835,LowIncome
33701,LowIncome
18835,LowIncome
7998,HighIncome
41875,LowIncome
27686,LowIncome
10556,HighIncome
21008,HighIncome
21451,LowIncome
18240,HighIncome
42711,LowIncome
45045,HighIncome
10049,HighIncome
16451,LowIncome
37373,LowIncome
32878,HighIncome
7628,LowIncome
12493,LowIncome
13425,LowIncome
2107,LowIncome
45064,LowIncome
674,LowIncome
47652,LowIncome
3048,LowIncome
2379,LowIncome
15764,LowIncome
37228,LowIncome
4005,LowIncome
8418,LowIncome
40313,LowIncome
39224,HighIncome
1529,LowIncome
46879,LowIncome
38715,LowIncome
8089,HighIncome
45889,HighIncome
14075,LowIncome
15531,LowIncome
39698,HighIncome
38057,LowIncome
23230,LowIncome
6091,HighIncome
34416,LowIncome
7716,LowIncome
43064,LowIncome
47681,LowIncome
35344,LowIncome
18233,LowIncome
41683,LowIncome
23008,HighIncome
41007,LowIncome
10534,LowIncome
27567,LowIncome
4860,LowIncome
30439,LowIncome
5836,LowIncome
2926,LowIncome
9821,HighIncome
25,HighIncome
6188,LowIncome
44822,LowIncome
35931,HighIncome
37255,LowIncome
25516,HighIncome
14164,LowIncome
27772,LowIncome
17533,LowIncome
25849,LowIncome
29394,LowIncome
1434,LowIncome
5474,HighIncome
13995,LowIncome
44482,HighIncome
35218,LowIncome
14062,LowIncome
26203,LowIncome
13457,LowIncome
38308,LowIncome
14254,LowIncome
14848,LowIncome
48535,HighIncome
46357,HighIncome
6156,LowIncome
45284,LowIncome
30951,LowIncome
19766,HighIncome
41750,LowIncome
16731,LowIncome
23948,LowIncome
3412,LowIncome
35715,HighIncome
18318,LowIncome
8434,HighIncome
7800,LowIncome
47363,HighIncome
29425,LowIncome
26220,HighIncome
17618,HighIncome
9800,LowIncome
26287,LowIncome
19851,LowIncome
35221,LowIncome
8658,LowIncome
41156,LowIncome
5424,LowIncome
13394,LowIncome
38391,LowIncome
10099,LowIncome
15139,LowIncome
7069,LowIncome
23699,HighIncome
12352,HighIncome
26112,LowIncome
13136,LowIncome
25286,HighIncome
45663,LowIncome
33811,LowIncome
11559,LowIncome
19410,HighIncome
48096,HighIncome
887,HighIncome
47157,LowIncome
7914,HighIncome
46651,LowIncome
31970,HighIncome
30493,LowIncome
38682,LowIncome
14923,LowIncome
41412,LowIncome
42980,LowIncome
5286,LowIncome
33012,LowIncome
4275,HighIncome
39147,LowIncome
8128,LowIncome
32191,LowIncome
27131,LowIncome
36803,HighIncome
29864,LowIncome
24182,LowIncome
35360,LowIncome
37896,LowIncome
39292,HighIncome
21267,LowIncome
19303,HighIncome
28861,LowIncome
34592,HighIncome
8046,LowIncome
43326,LowIncome
27266,LowIncome
45047,LowIncome
13579,HighIncome
46509,LowIncome
31395,LowIncome
10089,LowIncome
7524,LowIncome
836,LowIncome
38880,LowIncome
14197,LowIncome
17847,LowIncome
35817,LowIncome
22089,LowIncome
45806,HighIncome
41654,LowIncome
47675,LowIncome
37829,HighIncome
16579,LowIncome
16902,LowIncome
39969,LowIncome
16012,LowIncome
40252,LowIncome
30679,LowIncome
8339,HighIncome
1385,LowIncome
8077,LowIncome
35739,LowIncome
5373,LowIncome
28433,HighIncome
37994,LowIncome
47952,HighIncome
5669,LowIncome
26968,LowIncome
20963,LowIncome
36926,HighIncome
1200,LowIncome
1565,HighIncome
28592,HighIncome
39760,LowIncome
20223,LowIncome
38101,LowIncome
4918,HighIncome
27515,LowIncome
19284,LowIncome
45030,LowIncome
6192,LowIncome
2710,LowIncome
1102,HighIncome
964,HighIncome
47197,LowIncome
47075,LowIncome
6783,LowIncome
12030,LowIncome
1234,LowIncome
15399,LowIncome
37023,LowIncome
17689,LowIncome
3782,LowIncome
23470,LowIncome
47780,LowIncome
32554,LowIncome
14096,LowIncome
28193,LowIncome
1411,LowIncome
14662,HighIncome
14838,HighIncome
15894,LowIncome
44062,HighIncome
34636,LowIncome
13267,HighIncome
11526,LowIncome
7463,LowIncome
10821,LowIncome
17080,HighIncome
26005,LowIncome
18015,LowIncome
22557,LowIncome
1537,LowIncome
5329,LowIncome
13689,HighIncome
15837,LowIncome
31276,LowIncome
6447,LowIncome
44177,LowIncome
31105,LowIncome
19514,LowIncome
26434,LowIncome
47656,HighIncome
17267,LowIncome
39579,LowIncome
19693,LowIncome
47035,LowIncome
28523,LowIncome
32895,LowIncome
19289,LowIncome
8983,LowIncome
33706,LowIncome
29045,LowIncome
28181,LowIncome
41851,LowIncome
9683,LowIncome
4888,LowIncome
45953,LowIncome
21545,HighIncome
48451,LowIncome
1101,LowIncome
24576,LowIncome
9129,HighIncome
30517,HighIncome
8988,LowIncome
45851,LowIncome
42809,LowIncome
28816,LowIncome
1413,HighIncome
43353,LowIncome
44355,LowIncome
19337,HighIncome
13921,LowIncome
37440,HighIncome
3079,LowIncome
4903,LowIncome
9767,HighIncome
42668,LowIncome
27002,HighIncome
9850,HighIncome
30929,HighIncome
39645,LowIncome
4809,HighIncome
15511,HighIncome
3009,LowIncome
45025,LowIncome
33858,HighIncome
30873,LowIncome
33458,LowIncome
5843,LowIncome
23865,LowIncome
5322,HighIncome
31539,LowIncome
8676,HighIncome
46899,LowIncome
38844,LowIncome
7423,LowIncome
12801,LowIncome
38149,HighIncome
17227,LowIncome
32036,LowIncome
8309,LowIncome
12432,HighIncome
33232,LowIncome
4086,LowIncome
1739,LowIncome
48698,LowIncome
16080,LowIncome
18489,LowIncome
31047,LowIncome
6241,HighIncome
16371,LowIncome
47993,LowIncome
3008,LowIncome
41604,LowIncome
41164,LowIncome
9139,LowIncome
15758,LowIncome
3621,LowIncome
4336,LowIncome
4131,LowIncome
23030,LowIncome
6314,LowIncome
44722,LowIncome
147,HighIncome
8108,LowIncome
42883,LowIncome
9629,LowIncome
15014,HighIncome
20567,LowIncome
22303,LowIncome
13390,LowIncome
33646,LowIncome
14808,LowIncome
24702,LowIncome
17159,HighIncome
10637,LowIncome
42579,LowIncome
2508,LowIncome
46338,LowIncome
6667,LowIncome
40288,HighIncome
37965,LowIncome
35727,LowIncome
44972,LowIncome
43814,LowIncome
24972,HighIncome
18507,LowIncome
14221,HighIncome
32389,LowIncome
35535,HighIncome
43247,LowIncome
35857,HighIncome
36619,LowIncome
26064,LowIncome
40374,LowIncome
7382,LowIncome
1709,HighIncome
30082,LowIncome
9608,LowIncome
47072,LowIncome
42080,HighIncome
17344,LowIncome
37873,LowIncome
11845,HighIncome
12288,LowIncome
35875,LowIncome
34628,LowIncome
15097,LowIncome
42751,HighIncome
8435,LowIncome
30597,LowIncome
42084,HighIncome
23880,HighIncome
11263,HighIncome
36752,HighIncome
10349,LowIncome
27700,HighIncome
4446,LowIncome
22313,HighIncome
29826,LowIncome
18241,LowIncome
12908,LowIncome
35978,LowIncome
22014,LowIncome
17071,HighIncome
38425,LowIncome
45835,LowIncome
9539,LowIncome
24287,LowIncome
182,HighIncome
26638,LowIncome
12784,HighIncome
35790,LowIncome
10432,LowIncome
11704,LowIncome
20776,HighIncome
8701,LowIncome
17014,LowIncome
29597,LowIncome
5245,LowIncome
32061,LowIncome
37536,HighIncome
4630,HighIncome
31538,HighIncome
29100,HighIncome
29925,HighIncome
5676,LowIncome
20011,LowIncome
19312,LowIncome
45606,LowIncome
14605,LowIncome
31617,LowIncome
46986,LowIncome
45534,HighIncome
15745,LowIncome
27530,LowIncome
10947,HighIncome
12048,LowIncome
3919,LowIncome
25059,HighIncome
16648,LowIncome
1115,LowIncome
346,HighIncome
46465,LowIncome
8734,HighIncome
37093,LowIncome
33335,HighIncome
44737,LowIncome
47535,HighIncome
35620,LowIncome
16106,LowIncome
8833,LowIncome
38467,LowIncome
15076,LowIncome
33603,LowIncome
2327,LowIncome
10103,HighIncome
26244,LowIncome
15040,LowIncome
13841,LowIncome
10851,LowIncome
13093,LowIncome
14231,LowIncome
5519,LowIncome
13867,LowIncome
18826,LowIncome
25157,LowIncome
26817,LowIncome
44710,LowIncome
43602,LowIncome
32590,LowIncome
11662,LowIncome
3382,LowIncome
25102,LowIncome
36363,LowIncome
21776,LowIncome
25710,LowIncome
26970,LowIncome
17136,LowIncome
10474,HighIncome
9343,HighIncome
20681,LowIncome
32111,HighIncome
41540,HighIncome
16216,LowIncome
38000,LowIncome
30347,LowIncome
69,LowIncome
47633,LowIncome
5414,LowIncome
28368,LowIncome
353,HighIncome
27110,HighIncome
14903,LowIncome
16092,LowIncome
31943,LowIncome
14069,LowIncome
17830,LowIncome
16784,LowIncome
44198,LowIncome
950,LowIncome
44360,LowIncome
27305,LowIncome
18933,HighIncome
44819,HighIncome
32400,LowIncome
36529,HighIncome
15591,LowIncome
44907,HighIncome
45021,HighIncome
38866,LowIncome
8280,LowIncome
7521,LowIncome
18322,LowIncome
46452,LowIncome
39414,LowIncome
27988,LowIncome
10890,LowIncome
16611,LowIncome
43756,LowIncome
20484,HighIncome
2326,LowIncome
26885,LowIncome
43306,LowIncome
8763,LowIncome
29385,LowIncome
39509,LowIncome
34891,LowIncome
24096,LowIncome
32501,HighIncome
31014,HighIncome
29825,LowIncome
34007,LowIncome
24005,LowIncome
15769,LowIncome
39661,HighIncome
12209,HighIncome
42226,LowIncome
7159,HighIncome
20919,LowIncome
5850,HighIncome
34029,LowIncome
19837,LowIncome
47592,HighIncome
21960,LowIncome
11653,HighIncome
1154,HighIncome
27197,LowIncome
21670,LowIncome
6132,HighIncome
21389,HighIncome
800,LowIncome
23765,LowIncome
45741,HighIncome
39773,LowIncome
23498,LowIncome
2267,HighIncome
47029,HighIncome
38062,LowIncome
26732,LowIncome
37971,LowIncome
17461,HighIncome
7257,HighIncome
18863,LowIncome
41935,LowIncome
30693,HighIncome
37586,LowIncome
22011,LowIncome
38885,LowIncome
8032,LowIncome
43597,HighIncome
35276,LowIncome
30583,HighIncome
9778,LowIncome
48770,LowIncome
45658,LowIncome
47702,LowIncome
2035,LowIncome
36782,LowIncome
2934,LowIncome
28977,LowIncome
21908,LowIncome
6772,LowIncome
17491,HighIncome
47274,LowIncome
9395,HighIncome
2897,LowIncome
752,LowIncome
48202,LowIncome
18487,HighIncome
35334,LowIncome
31954,LowIncome
1298,LowIncome
32460,LowIncome
4632,LowIncome
25580,LowIncome
28947,LowIncome
9869,HighIncome
46593,LowIncome
37636,LowIncome
7623,LowIncome
5728,HighIncome
22559,LowIncome
31303,LowIncome
25398,LowIncome
43861,LowIncome
23734,LowIncome
27154,LowIncome
2598,LowIncome
46176,LowIncome
36002,LowIncome
47708,LowIncome
19335,LowIncome
23487,LowIncome
30435,HighIncome
33643,LowIncome
7843,LowIncome
10371,LowIncome
16308,HighIncome
5543,LowIncome
40890,LowIncome
26642,LowIncome
1464,HighIncome
34122,LowIncome
4607,LowIncome
42893,LowIncome
5788,LowIncome
27253,LowIncome
44587,LowIncome
45419,HighIncome
12997,LowIncome
25630,LowIncome
9955,LowIncome
37048,LowIncome
19584,LowIncome
1001,HighIncome
7230,LowIncome
35678,LowIncome
16058,LowIncome
2552,HighIncome
2237,LowIncome
43107,HighIncome
17967,LowIncome
7919,LowIncome
35890,LowIncome
18249,LowIncome
33410,LowIncome
7489,HighIncome
47930,LowIncome
44010,LowIncome
17145,LowIncome
20184,LowIncome
21200,LowIncome
12712,LowIncome
19616,LowIncome
36805,LowIncome
38909,LowIncome
48191,LowIncome
4568,LowIncome
32945,LowIncome
28911,LowIncome
28566,LowIncome
35419,LowIncome
43315,LowIncome
